categoria,precio_promedio,fecha
Sin Tacc > Mostazas > Almacén > Aderezos Y Salsas,3872.5,20260219
"Sin Tacc > Panaderia > Galletas, Tostadas Y Grisines > Galletas Y Grisines > Galletas De Arroz > Almacén",1439.99,20260219
"Sin Tacc > Panaderia > Galletitas Y Bizcochos > Galletas, Tostadas Y Grisines > Galletas Y Grisines > Galletas De Arroz > Cereales > Almacén",1492.5,20260219
Sin Tacc > Papas Congeladas / Fritas > Papas Bastón > Congelados,6839.0,20260219
Sin Tacc > Pastillas > Golosinas > Caramelos Y Chupetines > Caramelos > Almacén,796.5,20260219
Sin Tacc > Pera > Conservas De Frutas > Conservas > Almacén,3245.0,20260219
Sin Tacc > Pickles > Encurtidos > Almacén,1731.0,20260219
Sin Tacc > Postres Helados > Helados Y Postres > Congelados,8199.0,20260219
Sin Tacc > Premezcla Postres > Polvo Para Postres Y Reposteria > Flanes > Almacén,1330.0,20260219
Sin Tacc > Premezcla Postres > Polvo Para Postres Y Reposteria > Gelatinas > Almacén,900.0,20260219
Sin Tacc > Premezcla Postres > Polvo Para Postres Y Reposteria > Mousse > Almacén,2870.0,20260219
Sin Tacc > Premezcla Postres > Postres > Polvo Para Postres Y Reposteria > Almacén,1400.0,20260219
Sin Tacc > Quesos > Frescos > Dulces > Batata,2799.0,20260219
Sin Tacc > Quesos > Frescos > Dulces > Batata Y Chocolate,2799.0,20260219
Sin Tacc > Quesos > Queso Rallado > Frescos,6089.67,20260219
Sin Tacc > Quesos > Queso Semiduro > Frescos > Azul,5609.0,20260219
Sin Tacc > Quesos > Queso Semiduro > Frescos > Danbo,5009.0,20260219
Sin Tacc > Quesos > Queso Semiduro > Gouda > Frescos,26305.0,20260219
Sin Tacc > Quesos > Queso Semiduro > Pategras > Frescos,31149.0,20260219
Sin Tacc > Quesos Blancos/crema > Quesos > Queso Crema Y Untables > Frescos,3017.0,20260219
Sin Tacc > Quesos Blandos > Quesos > Queso Cremoso > Frescos,13021.0,20260219
Sin Tacc > Quesos Blandos > Quesos > Queso Muzzarella > Frescos,4799.0,20260219
Sin Tacc > Quesos Blandos > Quesos > Queso Port Salut > Frescos,6552.0,20260219
Sin Tacc > Quesos Duros > Quesos > Queso En Hebras > Frescos,4115.0,20260219
Sin Tacc > Quesos Duros > Quesos > Queso Feteado > Queso Cheddar > Frescos > Cheddar,5219.0,20260219
Sin Tacc > Quesos Duros > Quesos > Queso Provolone > Frescos,36535.0,20260219
Sin Tacc > Quesos Duros > Quesos > Queso Reggianito > Frescos,36479.0,20260219
Sin Tacc > Quesos Duros > Quesos > Queso Sardo > Frescos,32647.0,20260219
Sin Tacc > Quesos Especiales > Quesos > Frescos,6442.6,20260219
Sin Tacc > Quesos Untables > Quesos > Queso Crema Y Untables > Frescos,3267.64,20260219
Sin Tacc > Quesos Untables > Quesos Crema > Quesos Blancos/crema > Quesos > Queso Crema Y Untables > QUESOS UNTABLES > LÁCTEOS > Frescos > ALIMENTOS FRESCOS,3115.0,20260219
Sin Tacc > Quesos Veganos > Quesos > Frescos,6334.0,20260219
Sin Tacc > Reducidos Y Sin Azúcar > Mermeladas Y Dulces > Mermeladas > Almacén,4359.0,20260219
Sin Tacc > Repostería > Polvo Para Postres Y Reposteria > Chocolate Para Taza > Almacén,7599.0,20260219
Sin Tacc > Repostería > Polvo Para Postres Y Reposteria > Cobertura > Almacén,4816.33,20260219
Sin Tacc > Repostería > Premezcla Panificados Y Tortas > Polvo Para Postres Y Reposteria > Almacén,5296.0,20260219
Sin Tacc > Repostería > Rellenos > Polvo Para Postres Y Reposteria > Almacén,5989.33,20260219
Sin Tacc > Ricottas > Lácteos > Frescos > Entera,4229.0,20260219
Sin Tacc > Sal > Condimentos > Almacén > Aceites Y Condimentos,3847.75,20260219
Sin Tacc > Salsas Golf > Almacén > Aderezos Y Salsas,1557.0,20260219
Sin Tacc > Salsas Y Puré De Tomate > Pulpa De Tomate > Almacén,1140.0,20260219
Sin Tacc > Salsas Y Puré De Tomate > Puré De Tomate > Almacén,1290.4,20260219
Sin Tacc > Salsas Y Puré De Tomate > Puré De Tomate > Conservas De Tomate > Almacén,1329.0,20260219
Sin Tacc > Salsas Y Puré De Tomate > Salsas Preparadas > Almacén,1288.43,20260219
Sin Tacc > Sidras Y Bebidas Fizz > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,4399.0,20260219
Sin Tacc > Sidras Y Bebidas Fizz > Sidras > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,4140.0,20260219
Snacks > Bastones De Maiz > Almacén,3310.0,20260219
Snacks > Galletitas Copetin > Almacén,2089.7,20260219
Snacks > Galletitas Copetin > Galletitas > Almacén,1399.99,20260219
Snacks > Maiz Saborizado > Almacén,3076.8,20260219
Snacks > Mani > Almacén,2480.49,20260219
Snacks > Nachos > Almacén,3190.15,20260219
Snacks > Palitos > Almacén,2829.06,20260219
Snacks > Papas Fritas > Almacén,4422.26,20260219
Snacks > Productos De Copetin > Galletitas Copetin > Copetin > Almacén,1565.33,20260219
Snacks > Productos De Copetin > Papas Fritas > Papas > PRODUCTOS COPETIN > PAPAS > Copetin > Almacén > ALIMENTOS SECOS,3035.0,20260219
Snacks > SNACKS > Palitos > PRODUCTOS COPETIN > Almacén > ALIMENTOS SECOS,940.0,20260219
Snacks > SNACKS > Productos De Copetin > PRODUCTOS COPETIN > Galletitas Copetin > Copetin > Almacén > ALIMENTOS SECOS,1575.0,20260219
Snacks > Sin Tacc > Maiz Saborizado > Almacén,1549.99,20260219
Snacks > Sin Tacc > Palitos > Almacén,1549.99,20260219
Snacks > Sin Tacc > Papas Fritas > Almacén,4029.99,20260219
Snacks Especiales > Snacks > Almacén,5116.81,20260219
Snacks Especiales > Snacks > Sin Tacc > Almacén,1549.99,20260219
Sodas > Bebidas Sin Alcohol > Bebidas > Aguas Y Sodas > Aguas,1605.0,20260219
Soft > Quesos Especiales > Quesos > Frescos > Blandos,11011.0,20260219
Soja > Conservas Vegetal > Conservas > Almacén,1114.0,20260219
Soju > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,7596.0,20260219
"Sopapas, Escobillas Y Destapa Cañerias > Limpieza De Baño > Limpieza > Cepillos Escobillas",5524.99,20260219
"Sopapas, Escobillas Y Destapa Cañerias > Limpieza De Baño > Limpieza > Destapa Cañerias",6827.99,20260219
"Sopapas, Escobillas Y Destapa Cañerias > Sopapas > Limpieza De Baño > Limpieza",5807.99,20260219
"Sopas, Caldos, Puré Y Saborizantes > Puré De Papas > Mezcla Lista > Almacén",2629.31,20260219
"Sopas, Caldos, Puré Y Saborizantes > Sopas Y Saborizantes > Caldos > Almacén",1949.89,20260219
"Sopas, Caldos, Puré Y Saborizantes > Sopas Y Saborizantes > Saborizantes > Almacén",2564.69,20260219
"Sopas, Caldos, Puré Y Saborizantes > Sopas Y Saborizantes > Sazonadores > Almacén",2934.33,20260219
"Sopas, Caldos, Puré Y Saborizantes > Sopas Y Saborizantes > Sopas Instantáneas > Almacén",2558.07,20260219
"Sopas, Caldos, Puré Y Saborizantes > Sopas Y Saborizantes > Sopas Instantáneas > SOPAS / CALDOS / PURE > SOPAS > Almacén > ALIMENTOS SECOS",3240.0,20260219
Sopresatta > Frescos > Fiambres,7459.0,20260219
Suavizante > Limpieza > Lavado > Enjuagues Y Suavizantes,6904.95,20260219
Suavizante > Perfumería > Limpieza > Lavado > Jabón Liquido > Jabones > Higiene Personal > Enjuagues Y Suavizantes,1950.0,20260219
Superficies Electrónicas > Limpieza De Pisos Y Superficies > Limpieza,4170.99,20260219
Suplementos Dietarios > Almacén,27136.5,20260219
Suplementos Dietarios > Sin Tacc > Almacén,14224.14,20260219
Supremas De Pollo > Milanesas Y Supremas > Hamburguesas Y Milanesas > Congelados,11693.5,20260219
Surtidas > Panaderia > Galletitas Dulces > Galletitas > Almacén,3058.25,20260219
Swiss > Quesos Especiales > Quesos > Frescos > Blandos,10999.0,20260219
SÉMOLA > Harinas > HARINAS > Cous Cous > Almacén > ALIMENTOS SECOS,17796.0,20260219
Sémola > Harinas > Almacén,3144.37,20260219
TRIGO > Harinas > Harina De Trigo > HARINAS > Almacén > ALIMENTOS SECOS,1263.94,20260219
TRIGO > Premezcla > Harinas > HARINAS > Almacén > ALIMENTOS SECOS,1984.81,20260219
Tabasco > Almacén > Aderezos Y Salsas,11294.33,20260219
Tabla De Fiambres > Frescos > Fiambres,21099.0,20260219
Tabletas > Golosinas > Almacén,2924.2,20260219
Tabletas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,28584.82,20260219
Tabletas > Sin Tacc > Golosinas > Almacén,2883.33,20260219
Talle G > Perfumería > Pañales Y Productos Para Incontinencia > Pañales Para Bebé,28357.34,20260219
Talle M > Perfumería > Pañales Y Productos Para Incontinencia > Pañales Para Bebé,27327.55,20260219
Talle P > Perfumería > Pañales Y Productos Para Incontinencia > Pañales Para Bebé,19497.37,20260219
Talle Rn > Perfumería > Pañales Y Productos Para Incontinencia > Pañales Para Bebé,23569.25,20260219
Talle Xg > Perfumería > Pañales Y Productos Para Incontinencia > Pañales Para Bebé,27607.1,20260219
Talle Xxg > Perfumería > Pañales Y Productos Para Incontinencia > Pañales Para Bebé,27196.88,20260219
Talle Xxxg > Perfumería > Pañales Y Productos Para Incontinencia > Pañales Para Bebé,42316.0,20260219
Tampones > Protección Femenina > Perfumería,4662.58,20260219
Tapas De Maicena > Panaderia > Bizcochuelos Y Especialidades > Almacén,3094.5,20260219
Tapas Para Pascualina Y Empanadas > Tapa Para Pastelitos > Pastas Frescas Y Tapas > Frescos,1564.0,20260219
Tapas Para Pascualina Y Empanadas > Tapas Para Empanadas > Pastas Frescas Y Tapas > Frescos,2299.87,20260219
Tapas Para Pascualina Y Empanadas > Tapas Para Empanadas > TAPAS > Pastas Frescas Y Tapas > PASTAS > Frescos > ALIMENTOS FRESCOS,1714.5,20260219
Tapas Para Pascualinas > Tapas Para Pascualina Y Empanadas > Pastas Frescas Y Tapas > Frescos,2220.8,20260219
Tapas Para Pascualinas > Tapas Para Pascualina Y Empanadas > TAPAS > Pastas Frescas Y Tapas > PASTAS > Frescos > ALIMENTOS FRESCOS,1855.0,20260219
Tapones > Panificados > Panaderia Propia > Panaderia > Almacén,1699.0,20260219
Tartas > Empanadas Y Tartas > Congelados > Comidas Congeladas,8319.0,20260219
"Tartas > Pizzas, Tartas Y Empanadas > Frescos > Comidas Elaboradas",6314.38,20260219
Tequila > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,67191.4,20260219
Tequila > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas > BEBIDAS CON ALCOHOL > BEBIDAS BLANCAS Y DESTILADAS,49699.0,20260219
Toallas > Productos Para Incontinencia > Perfumería > Pañales Y Productos Para Incontinencia,30687.0,20260219
Toallitas > Protección Femenina > Perfumería,7619.63,20260219
Tofu > Quesos > Frescos,5699.0,20260219
Tomate Al Natural > Salsas Y Puré De Tomate > Almacén,1979.4,20260219
Tomate Al Natural > Sin Tacc > Salsas Y Puré De Tomate > Almacén,1723.77,20260219
Tomate Al Natural > Sin Tacc > Salsas Y Puré De Tomate > Conservas De Tomate > Almacén,1368.0,20260219
Tomate Triturado > Salsas Y Puré De Tomate > Almacén,2263.2,20260219
Tomate Triturado > Sin Tacc > Salsas Y Puré De Tomate > Almacén,1667.6,20260219
Tortas > Panaderia Propia > Panaderia > Almacén,17046.55,20260219
Tortas > Panadería Elaboración Propia > Panaderia Propia > Panaderia > Almacén,22399.5,20260219
Tortas > Rotisería > Panaderia Propia > Panaderia > Almacén,18500.0,20260219
Tortas Y Postres > Golosinas > Bombones Y Bocaditos > Bombones > Almacén,7450.0,20260219
Tortilla De Papas > Congelados > Comidas Congeladas,6339.0,20260219
Tortillas > Panificados > Panaderia > Almacén,4472.5,20260219
Tortitas > Panificados > Panaderia Propia > Panaderia > Almacén,4319.0,20260219
"Tostadas > Panaderia > Galletas, Tostadas Y Grisines > Almacén",2265.39,20260219
"Tostadas > Sin Tacc > Panaderia > Galletas, Tostadas Y Grisines > Almacén",2316.0,20260219
"Tostadas Y Grisines > Panificados > Panaderia > Galletas, Tostadas Y Grisines > Galletas Y Grisines > Galletas De Arroz > Almacén",1351.0,20260219
"Tostadas Y Grisines > Sin Tacc > Panificados > Panaderia > Galletas, Tostadas Y Grisines > Galletas Y Grisines > Galletas De Arroz > Almacén",1439.99,20260219
"Tostadas Y Grisines > Tostadas > Panificados > Panaderia > Galletas, Tostadas Y Grisines > Almacén",1944.99,20260219
Tradicional > Mate Cocido > Infusiones > Almacén,2094.81,20260219
Tradicional > Mate Cocido > MATE COCIDO > Infusiones > INFUSIONES > Almacén > ALIMENTOS SECOS,1777.5,20260219
Trapo De Pisos > Limpieza > Accesorios De Limpieza,3862.66,20260219
Trapo De Pisos > TRAPOS > Limpieza > LIMPIEZA > DE PISOS > Accesorios De Limpieza,4675.49,20260219
Trapos > Rejillas > Limpieza > Accesorios De Limpieza,3300.99,20260219
Trapos > Secavajilla > Rejillas > Limpieza > Accesorios De Limpieza,1379.99,20260219
Trapos > TRAPOS > Paños > Limpieza > LIMPIEZA > De Pisos > DE PISOS > Accesorios De Limpieza,2774.99,20260219
Tratamientos > Perfumería > Cuidado Del Cabello,11733.91,20260219
Trenzas > Panificados > Panaderia Propia > Panaderia > Almacén,2999.0,20260219
Trigo > Legumbres > Arroz Y Legumbres > Almacén,1964.0,20260219
Triturados > Especias > Almacén,1073.0,20260219
Tulipas > Panificados > Congelados > Comidas Congeladas,1350.0,20260219
"Turrones > Obleas, Turrones Y Postres De Maní > Golosinas > Almacén",870.42,20260219
Turrones Y Confituras > Productos Navideños > Panaderia > Almacén,6770.4,20260219
Turrones Y Confituras > Productos Navideños > Panaderia > Confituras > Almacén,4867.5,20260219
Turrones Y Confituras > Turrones > Productos Navideños > Panaderia > Almacén,2151.0,20260219
Tybo > Quesos > Queso Semiduro > Frescos,6787.67,20260219
Tybo > Quesos > Queso Semiduro > Queso Feteado > Frescos,4799.0,20260219
Té > Infusiones > Almacén,3105.67,20260219
Té > Infusiones > Dkt > Almacén,2738.55,20260219
Té > Infusiones > En Hebras > Almacén,9515.0,20260219
Té > Infusiones > En Saquitos > Almacén,4420.29,20260219
Té > Infusiones > En Saquitos > Dkt > Almacén,3334.25,20260219
Té > Infusiones > Frutales > En Saquitos > Almacén,5022.0,20260219
Té > Mix De Sabores > Infusiones > Almacén,3356.0,20260219
Té > Mix De Sabores > Infusiones > En Hebras > Almacén,2979.0,20260219
Té > Mix De Sabores > Infusiones > En Saquitos > Almacén,4253.4,20260219
Té > Orgánico > Infusiones > Almacén,4600.0,20260219
Té > Tilo > Infusiones > En Saquitos > Almacén,3721.0,20260219
Té > TÉ > Infusiones > INFUSIONES > Almacén > ALIMENTOS SECOS,6738.0,20260219
Té > TÉ > Infusiones > INFUSIONES > En Saquitos > Almacén > ALIMENTOS SECOS,4227.75,20260219
Té > TÉ > Mix De Sabores > Infusiones > INFUSIONES > En Saquitos > Almacén > ALIMENTOS SECOS,6356.0,20260219
Té > TÉ > Te Negro > Infusiones > INFUSIONES > En Saquitos > Almacén > ALIMENTOS SECOS,1181.0,20260219
Té > TÉ > Tilo > Infusiones > INFUSIONES > En Saquitos > Almacén > ALIMENTOS SECOS,2676.0,20260219
Uvas > Frutas Y Verduras > Frutas > Frescos,6190.67,20260219
Uñas Y Pies > UÑAS Y PIES > Perfumería > PERFUMERÍA > Accesorios Para Uñas Y Pies > Accesorios,1090.99,20260219
VARIOS > Jaleas > Gomitas Y Gelatinas > Golosinas > GOLOSINAS > Almacén > ALIMENTOS SECOS,1176.99,20260219
VEGETALES > Conservas Vegetal > Conservas > CONSERVAS > Arvejas > Almacén > ALIMENTOS SECOS,3216.65,20260219
VEGETALES > Conservas Vegetal > Conservas > Chaucha > CONSERVAS > Almacén > ALIMENTOS SECOS,6990.0,20260219
VEGETALES > Jardinera > Conservas Vegetal > Conservas > CONSERVAS > Almacén > ALIMENTOS SECOS,1435.0,20260219
VEGETALES > Mix De Verduras > Conservas Vegetal > Conservas > CONSERVAS > Almacén > ALIMENTOS SECOS,6990.0,20260219
VEGETALES > Poroto > Conservas Vegetal > Conservas > CONSERVAS > Almacén > ALIMENTOS SECOS,1620.51,20260219
VEGETALES > Remolacha > Conservas Vegetal > Conservas > CONSERVAS > Almacén > ALIMENTOS SECOS,6990.0,20260219
Vainillas > Panaderia > Bizcochuelos Y Especialidades > Almacén,3127.12,20260219
Vainillas > Panaderia > Galletitas Y Bizcochos > Dulces > Bizcochuelos Y Especialidades > Almacén,4450.0,20260219
Vainillas > Panificados > Panaderia > Bizcochuelos Y Especialidades > Almacén,1853.0,20260219
Varios > Golosinas > Galletitas Dulces > Galletitas > Chocolates > Barras De Chocolate > Almacén,2344.99,20260219
Varios > Panaderia > Galletitas Y Bizcochos > Bizcochuelos Y Especialidades > Biscuits > Almacén,5600.0,20260219
Varios > Panaderia > Galletitas Y Bizcochos > Dulces > Bizcochos > Almacén,1174.0,20260219
"Varios > Panaderia > Otros > Madalenas > Galletitas Y Bizcochos > Bizcochuelos, Budines Y Otros > Bizcochuelos Y Especialidades > Almacén",2725.0,20260219
Varios > Pastillas > Golosinas > Chicles Y Pastillas > Almacén,2429.99,20260219
Varios > Salados > Panaderia > Galletitas Y Bizcochos > Bizcochos > Almacén,1922.0,20260219
Varios > Sin Sal > Panaderia > Galletitas Y Bizcochos > Galletitas Crackers > Galletitas > Almacén,3185.0,20260219
Varios > Tabletas > Sin Tacc > Golosinas > Almacén,3650.0,20260219
Varitas De Surimi > Pescaderia > Congelados,7893.0,20260219
Vegetales Congelados > Congelados > Acelga,4446.67,20260219
Vegetales Congelados > Congelados > Arvejas,3737.5,20260219
Vegetales Congelados > Congelados > Brocoli,5257.4,20260219
Vegetales Congelados > Congelados > Cebollas,4999.0,20260219
Vegetales Congelados > Congelados > Chauchas,3712.0,20260219
Vegetales Congelados > Congelados > Choclos,3778.5,20260219
Vegetales Congelados > Ensalada Primavera > Congelados,4896.0,20260219
Vegetales Congelados > Espinacas > Congelados,5921.14,20260219
Vegetales Congelados > Morrón > Congelados,7999.0,20260219
Vegetales Congelados > VEGETALES > Congelados > Choclos > ALIMENTOS FRESCOS > ALIMENTOS CONGELADOS,4399.0,20260219
Velas > Limpieza De Cocina > Limpieza,2570.0,20260219
Verduras > Frutas Y Verduras > Frescos,927.57,20260219
Verduras > Hortalizas > Frutas Y Verduras > Frescos > Ajo,1199.0,20260219
Verduras > Hortalizas > Frutas Y Verduras > Frescos > Ajíes,3924.0,20260219
Verduras > Hortalizas > Frutas Y Verduras > Frescos > Batatas,3432.33,20260219
Verduras > Hortalizas > Frutas Y Verduras > Frescos > Berenjenas,1932.33,20260219
Verduras > Hortalizas > Frutas Y Verduras > Frescos > Cebollas,932.33,20260219
Verduras > Hortalizas > Frutas Y Verduras > Frescos > Chauchas,4299.0,20260219
Verduras > Hortalizas > Frutas Y Verduras > Frescos > Choclos,1399.0,20260219
Verduras > Hortalizas Livianas > Hortalizas > Frutas Y Verduras > Frescos > Chauchas,4499.0,20260219
Verduras > Hortalizas Pesadas > Hortalizas > Frutas Y Verduras > Frescos > Ajo,999.0,20260219
Verduras > Hortalizas Pesadas > Hortalizas > HORTALIZAS PESADAS > Frutas Y Verduras > Frescos > FRUTAS Y VERDURAS > Cebollas > ALIMENTOS FRESCOS,1849.0,20260219
Verduras > Jengibre > Hortalizas > Frutas Y Verduras > Frescos,8990.0,20260219
Verduras > Papa > Hortalizas > Frutas Y Verduras > Frescos,4557.33,20260219
Verduras > Pepino > Hortalizas > Frutas Y Verduras > Frescos,1699.0,20260219
Verduras > Pimientos Morrones > Hortalizas > Frutas Y Verduras > Frescos,6465.67,20260219
Verduras > Pimientos Morrones > Hortalizas Livianas > Hortalizas > Frutas Y Verduras > Frescos,4999.0,20260219
Verduras > Tomates > Hortalizas > Frutas Y Verduras > Frescos,6109.0,20260219
Verduras > Tomates > Hortalizas Livianas > Hortalizas > Frutas Y Verduras > Frescos,3719.0,20260219
Verduras > Verdura Empacada > Frutas Y Verduras > Frescos,4344.73,20260219
Verduras > Verdura Empacada > Hortalizas Livianas > Frutas Y Verduras > Frescos,1999.0,20260219
Verduras > Verdura Empacada > Productos En Bandejas > Frutas Y Verduras > Frescos,4899.0,20260219
Verduras > Verdura Empacada > Productos En Bandejas > PRODUCTOS EN BANDEJAS > Frutas Y Verduras > Frescos > FRUTAS Y VERDURAS > ALIMENTOS FRESCOS,4949.0,20260219
Verduras De Hoja > Verduras > Frutas Y Verduras > Frescos > Acelga,1999.0,20260219
Verduras De Hoja > Verduras > Frutas Y Verduras > Frescos > Albahaca,1849.0,20260219
Verduras De Hoja > Verduras > Frutas Y Verduras > Frescos > Apio,2499.0,20260219
Verduras De Hoja > Verduras > Frutas Y Verduras > Frescos > Brocoli,4999.0,20260219
Verduras De Hoja > Verduras > Frutas Y Verduras > Frescos > Cebolla De Verdeo,1399.0,20260219
Verduras De Hoja > Verduras > Frutas Y Verduras > Frescos > Coliflor,3999.0,20260219
Verduras De Hoja > Verduras > Frutas Y Verduras > Frescos > Espinaca,3999.0,20260219
Verduras De Hoja > Verduras > Hinojo > Frutas Y Verduras > Frescos,2699.0,20260219
Verduras De Hoja > Verduras > Kale > Frutas Y Verduras > Frescos,3999.0,20260219
Verduras De Hoja > Verduras > Lechuga > Frutas Y Verduras > Frescos,2849.0,20260219
Verduras De Hoja > Verduras > Perejil > Frutas Y Verduras > Frescos,999.0,20260219
Verduras De Hoja > Verduras > Puerro > Frutas Y Verduras > Frescos,1999.0,20260219
Verduras De Hoja > Verduras > Rabanito > Frutas Y Verduras > Frescos,4699.0,20260219
Verduras De Hoja > Verduras > Radicheta > Frutas Y Verduras > Frescos,1099.0,20260219
Verduras De Hoja > Verduras > Remolacha > Frutas Y Verduras > Frescos,2299.0,20260219
Verduras De Hoja > Verduras > Repollo > Frutas Y Verduras > Frescos,2499.0,20260219
Verduras De Hoja > Verduras > Rucula > Frutas Y Verduras > Frescos,999.0,20260219
Verduras De Hoja > Verduras > VERDURAS DE HOJA > Hakusai > Frutas Y Verduras > Frescos > FRUTAS Y VERDURAS > Especias > ALIMENTOS FRESCOS,4999.0,20260219
Verduras De Hoja > Verduras > VERDURAS DE HOJA > Lechuga > Frutas Y Verduras > Frescos > FRUTAS Y VERDURAS > ALIMENTOS FRESCOS,3999.0,20260219
Vermouth > Bebidas Con Alcohol > Bebidas > Aperitivos,24205.86,20260219
Vermouth > Bebidas Con Alcohol > Bebidas > BEBIDAS CON ALCOHOL > Aperitivos > APERITIVOS,9640.0,20260219
Vidrios Y Multiuso > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores > Limpia Vidrios,1950.99,20260219
Vidrios Y Multiuso > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,2003.99,20260219
Vinagres Balsámicos > Vinagres > Almacén > Aceites Y Condimentos,10499.0,20260219
Vinagres De Alcohol > Vinagres > Almacén > Aceites Y Condimentos,2877.33,20260219
Vinagres De Alcohol > Vinagres > Sin Tacc > Almacén > Aceites Y Condimentos,1335.5,20260219
Vinagres De Alcohol > Vinagres > VINAGRES > CONDIMENTOS > Almacén > Aceites Y Condimentos > ALIMENTOS SECOS,1478.0,20260219
Vinagres De Arroz > Vinagres > Almacén > Aceites Y Condimentos,5547.0,20260219
Vinagres De Manzana > Vinagres > Almacén > Aceites Y Condimentos,4069.33,20260219
Vinagres De Manzana > Vinagres > Sin Tacc > Almacén > Aceites Y Condimentos,2203.0,20260219
Vinagres De Vino > Vinagres > Almacén > Aceites Y Condimentos,2389.88,20260219
Vinagres De Vino > Vinagres > Sin Tacc > Almacén > Aceites Y Condimentos,1759.0,20260219
Vinagres De Vino > Vinagres > VINAGRES > CONDIMENTOS > Almacén > Aceites Y Condimentos > ALIMENTOS SECOS,1807.0,20260219
Vinos > Jerez > Bebidas Con Alcohol > Bebidas,26087.5,20260219
Vinos > Marsala > Bebidas Con Alcohol > Bebidas,6225.0,20260219
Vinos > Mistela > Bebidas Con Alcohol > Bebidas,6500.0,20260219
Vinos > Moscato > Bebidas Con Alcohol > Bebidas,5356.0,20260219
Vinos > Oporto > Bebidas Con Alcohol > Bebidas,5950.0,20260219
Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,9627.97,20260219
Vinos Blancos > Vinos > Orgánicos > Bebidas Con Alcohol > Bebidas,7318.0,20260219
Vinos Generosos > Vinos > Moscato > Bebidas Con Alcohol > Bebidas,5500.0,20260219
Vinos Generosos > Vinos > Oporto > Bebidas Con Alcohol > Bebidas,6500.0,20260219
Vinos Rosados > Vinos > Bebidas Con Alcohol > Bebidas,9219.35,20260219
Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,14531.66,20260219
Vinos Tintos > Vinos > Orgánicos > Bebidas Con Alcohol > Bebidas,9282.83,20260219
Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,16089.52,20260219
Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas > BEBIDAS CON ALCOHOL > BEBIDAS BLANCAS Y DESTILADAS,90472.5,20260219
Volcán > Helados Y Postres > Congelados,13349.0,20260219
Waffles > Helados Y Postres > Congelados,14865.67,20260219
Waffles > Panificados > Congelados > Comidas Congeladas,8265.67,20260219
Waffles > Panificados > Panaderia > Almacén,1799.0,20260219
Waffles > Panificados > Panaderia Propia > Panaderia > Almacén,1799.0,20260219
Whiskys > Bebidas Con Alcohol > Bebidas,91662.35,20260219
Whiskys > WHISKYS > Bebidas Con Alcohol > Bebidas > BEBIDAS CON ALCOHOL,57199.5,20260219
X Kg > Frescos > Comidas Elaboradas,15873.72,20260219
X Kg > Por Kg > Pollo Entero Congelado > Frescos > Aves,3699.0,20260219
X Kg > Por Kg > Pollo Trozado Congelado > Pata Muslo Con Piel > Frescos > Aves,6299.0,20260219
X Kg > Rebozados De Pollo > Frescos > Bocaditos De Pollo > Aves,11599.0,20260219
X Kg > Rebozados De Pollo > Medallones De Pollo > Frescos > Aves,12199.0,20260219
X Kg > Rotisería > Frescos > Comidas Elaboradas,21158.0,20260219
X Kg > Suprema > Por Kg > Pollo Trozado Congelado > Frescos > Aves,16999.0,20260219
X Kg > Supremas De Pollo > Rebozados De Pollo > Milanesas Y Supremas > Hamburguesas Y Milanesas > Congelados,6499.0,20260219
X Unidad - Porción > Frescos > Comidas Elaboradas,1650.82,20260219
X Unidad - Porción > Rotisería > Frescos > Comidas Elaboradas,1299.0,20260219
X Unidad > Por Tamaño > Pollo Entero Fresco > Frescos > Aves,14796.0,20260219
X Unidad > Por Tamaño > Pollo Trozado Fresco > Frescos > Aves > Alitas,1092.5,20260219
X Unidad > Por Tamaño > Pollo Trozado Fresco > Pata Muslo Con Piel > Pata Muslo > Frescos > Aves,13181.94,20260219
X Unidad > Por Tamaño > Pollo Trozado Fresco > Pechuga Con Piel > Pechuga > Frescos > Aves,19755.02,20260219
X Unidad > Supremas Sin Piel > Suprema > Por Tamaño > Pollo Trozado Fresco > Frescos > Aves,27084.51,20260219
Yerba > Mate > Infusiones > Almacén,3526.27,20260219
Yerba > Sin Tacc > Mate > Infusiones > Almacén,3449.83,20260219
Yerba > YERBA > Mate > Infusiones > INFUSIONES > Almacén > ALIMENTOS SECOS,3634.2,20260219
Yogur Helado > Helados Y Postres > Congelados,6299.0,20260219
Yogures > Yogur Descremado > Lácteos > Frescos,2569.69,20260219
Yogures > Yogur Descremado > Yogur > YOGUR > Lácteos > LÁCTEOS > Frescos > ALIMENTOS FRESCOS,1890.0,20260219
Yogures > Yogur Entero > Lácteos > Frescos,2666.04,20260219
